,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
5342,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Neuroscience,0,0,https://www.amazon.com/s?bbn=157152011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157152011%2Cn%3A157199011&dc&qid=1660778355&rnid=157152011&ref=lp_157152011_nr_n_4
5343,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Immunology,0,0,https://www.amazon.com/s?bbn=157152011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157152011%2Cn%3A157157011&dc&qid=1660778355&rnid=157152011&ref=lp_157152011_nr_n_5
5344,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Microbiology,0,0,https://www.amazon.com/s?bbn=157152011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157152011%2Cn%3A157158011&dc&qid=1660778355&rnid=157152011&ref=lp_157152011_nr_n_6
5345,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Nosology,0,0,https://www.amazon.com/s?bbn=157152011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157152011%2Cn%3A157159011&dc&qid=1660778355&rnid=157152011&ref=lp_157152011_nr_n_7
5346,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Pathophysiology,0,0,https://www.amazon.com/s?bbn=157152011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157152011%2Cn%3A157160011&dc&qid=1660778355&rnid=157152011&ref=lp_157152011_nr_n_8
5347,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Physiology,0,0,https://www.amazon.com/s?bbn=157152011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157152011%2Cn%3A157161011&dc&qid=1660778355&rnid=157152011&ref=lp_157152011_nr_n_9
5348,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Dental Assisting,0,0,https://www.amazon.com/s?bbn=157162011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157162011%2Cn%3A157163011&dc&qid=1660778356&rnid=157162011&ref=lp_157162011_nr_n_0
5349,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Dental Hygiene,0,0,https://www.amazon.com/s?bbn=157162011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157162011%2Cn%3A157164011&dc&qid=1660778356&rnid=157162011&ref=lp_157162011_nr_n_1
5350,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Oral Surgery,0,0,https://www.amazon.com/s?bbn=157162011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157162011%2Cn%3A157166011&dc&qid=1660778356&rnid=157162011&ref=lp_157162011_nr_n_2
5351,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Orthodontics,0,0,https://www.amazon.com/s?bbn=157162011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157162011%2Cn%3A157167011&dc&qid=1660778356&rnid=157162011&ref=lp_157162011_nr_n_3
5352,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Periodontics,0,0,https://www.amazon.com/s?bbn=157162011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157162011%2Cn%3A157168011&dc&qid=1660778356&rnid=157162011&ref=lp_157162011_nr_n_4
5353,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",AIDS & HIV,0,0,https://www.amazon.com/s?bbn=157169011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157169011%2Cn%3A157170011&dc&qid=1660778358&rnid=157169011&ref=lp_157169011_nr_n_0
5354,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Brain,0,0,https://www.amazon.com/s?bbn=157169011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157169011%2Cn%3A157171011&dc&qid=1660778358&rnid=157169011&ref=lp_157169011_nr_n_1
5355,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Cardiovascular,0,0,https://www.amazon.com/s?bbn=157169011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157169011%2Cn%3A157172011&dc&qid=1660778358&rnid=157169011&ref=lp_157169011_nr_n_2
5356,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Diabetes,0,0,https://www.amazon.com/s?bbn=157169011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157169011%2Cn%3A156467011&dc&qid=1660778358&rnid=157169011&ref=lp_157169011_nr_n_3
5357,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Digestive Organs,0,0,https://www.amazon.com/s?bbn=157169011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157169011%2Cn%3A157174011&dc&qid=1660778358&rnid=157169011&ref=lp_157169011_nr_n_4
5358,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Extremities,0,0,https://www.amazon.com/s?bbn=157169011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157169011%2Cn%3A157175011&dc&qid=1660778358&rnid=157169011&ref=lp_157169011_nr_n_5
5359,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Viral,0,0,https://www.amazon.com/s?bbn=157169011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157169011%2Cn%3A157177011&dc&qid=1660778358&rnid=157169011&ref=lp_157169011_nr_n_6
5360,Science & Math,Medicine,Education & Training,0,0,finale,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157178011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_6
5361,Science & Math,Medicine,Environmental Health,0,0,finale,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623139011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_7
5362,Science & Math,Medicine,Informatics,0,0,finale,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623140011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_8
5363,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Cardiology,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157183011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_0
5364,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Critical Care,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157184011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_1
5365,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Endocrinology & Metabolism,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157185011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_2
5366,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Gastroenterology,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157186011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_3
5367,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Hematology,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157188011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_4
5368,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Infectious Disease,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157189011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_5
5369,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Nephrology,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157194011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_6
5370,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Neurology,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157195011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_7
5371,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Oncology,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157201011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_8
5372,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Pulmonary,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157205011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_9
5373,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Rheumatology,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157206011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_10
5374,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Urology,0,0,https://www.amazon.com/s?bbn=157182011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157182011%2Cn%3A157207011&dc&qid=1660778365&rnid=157182011&ref=lp_157182011_nr_n_11
5375,Science & Math,Medicine,Military Medicine,0,0,finale,https://www.amazon.com/s?bbn=157119011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A18623147011&dc&qid=1660772814&rnid=157119011&ref=lp_157119011_nr_n_10
5376,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Anesthesia,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157209011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_0
5377,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Assessment & Diagnosis,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157210011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_1
5378,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Critical & Intensive care,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157211011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_2
5379,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Emergency,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157212011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_3
5380,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Fundamentals & Skills,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157213011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_4
5381,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Gerontology,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157215011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_5
5382,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Home & Community Care,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157216011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_6
5383,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object","Issues, Trends & Roles",0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157217011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_7
5384,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",LPN & LVN,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157218011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_8
5385,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object","Management, Leadership & Administration",0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157219011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_9
5386,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object","Maternity, Perinatal & Women's Health",0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157220011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_10
5387,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Medical & Surgical,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157221011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_11
5388,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Mental Health,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157222011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_12
5389,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Nurse & Patient,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157223011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_13
5390,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Nursing Home Care,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157224011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_14
5391,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Nutrition,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157225011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_15
5392,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Oncology & Cancer,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157226011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_16
5393,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Palliative Care,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A14530451011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_17
5394,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Pediatric & Neonatal,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157227011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_18
5395,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Pharmacology,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157228011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_19
5396,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Psychiatric,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157229011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_20
5397,Science & Math,Medicine,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Reference,0,0,https://www.amazon.com/s?bbn=157208011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157119011%2Cn%3A157208011%2Cn%3A157230011&dc&qid=1660778369&rnid=157208011&ref=lp_157208011_nr_n_21
