,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
2656,Religion & Spirituality,"Other Religions, Practices & Sacred Texts",Gender & Sexuality,0,0,0,https://www.amazon.com/s?bbn=158532011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158532011%2Cn%3A8917481011&dc&qid=1660772730&rnid=158532011&ref=lp_158532011_nr_n_4
2657,Religion & Spirituality,"Other Religions, Practices & Sacred Texts",Messianic Judaism,0,0,0,https://www.amazon.com/s?bbn=158532011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158532011%2Cn%3A158535011&dc&qid=1660772730&rnid=158532011&ref=lp_158532011_nr_n_5
2658,Religion & Spirituality,"Other Religions, Practices & Sacred Texts",Mysticism,0,0,0,https://www.amazon.com/s?bbn=158532011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158532011%2Cn%3A158537011&dc&qid=1660772730&rnid=158532011&ref=lp_158532011_nr_n_6
2659,Religion & Spirituality,"Other Religions, Practices & Sacred Texts",Native American Religions & Spirituality,0,0,0,https://www.amazon.com/s?bbn=158532011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158532011%2Cn%3A8917478011&dc&qid=1660772730&rnid=158532011&ref=lp_158532011_nr_n_7
2660,Religion & Spirituality,"Other Religions, Practices & Sacred Texts",Theism,0,0,0,https://www.amazon.com/s?bbn=158532011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158532011%2Cn%3A158433011&dc&qid=1660772730&rnid=158532011&ref=lp_158532011_nr_n_8
2661,Religion & Spirituality,"Other Religions, Practices & Sacred Texts",Tribal & Ethnic,0,0,0,https://www.amazon.com/s?bbn=158532011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158532011%2Cn%3A158539011&dc&qid=1660772730&rnid=158532011&ref=lp_158532011_nr_n_9
2662,Religion & Spirituality,"Other Religions, Practices & Sacred Texts",Unitarian Universalism,0,0,0,https://www.amazon.com/s?bbn=158532011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158532011%2Cn%3A158540011&dc&qid=1660772730&rnid=158532011&ref=lp_158532011_nr_n_10
2663,Religion & Spirituality,Religious Fiction,Biblical,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158435011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_0
2664,Religion & Spirituality,Religious Fiction,Christian,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A6190467011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_1
2665,Religion & Spirituality,Religious Fiction,Classics,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588872011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_2
2666,Religion & Spirituality,Religious Fiction,Contemporary,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588873011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_3
2667,Religion & Spirituality,Religious Fiction,Historical,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158437011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_4
2668,Religion & Spirituality,Religious Fiction,Inspirational,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588874011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_5
2669,Religion & Spirituality,Religious Fiction,Mystery,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158438011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_6
2670,Religion & Spirituality,Religious Fiction,Romance,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158439011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_7
2671,Religion & Spirituality,Religious Fiction,Science Fiction & Fantasy,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A158440011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_8
2672,Religion & Spirituality,Religious Fiction,Short Stories,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588875011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_9
2673,Religion & Spirituality,Religious Fiction,Women's Fiction,0,0,0,https://www.amazon.com/s?bbn=158434011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A158434011%2Cn%3A7588897011&dc&qid=1660772731&rnid=158434011&ref=lp_158434011_nr_n_10
2674,Religion & Spirituality,Religious Studies & Reference,Antiquities & Archaeology,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A8917480011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_0
2675,Religion & Spirituality,Religious Studies & Reference,Blasphemy,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A6361651011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_1
2676,Religion & Spirituality,Religious Studies & Reference,Christian Literature & Art,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A6361629011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_2
2677,Religion & Spirituality,Religious Studies & Reference,Church & State,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158542011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_3
2678,Religion & Spirituality,Religious Studies & Reference,Comparative Religion,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158543011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_4
2679,Religion & Spirituality,Religious Studies & Reference,Controversial Knowledge,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158544011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_5
2680,Religion & Spirituality,Religious Studies & Reference,Ecumenism,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158423011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_6
2681,Religion & Spirituality,Religious Studies & Reference,Education,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158545011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_7
2682,Religion & Spirituality,Religious Studies & Reference,Eschatology,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A6361652011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_8
2683,Religion & Spirituality,Religious Studies & Reference,Essays,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A6361653011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_9
2684,Religion & Spirituality,Religious Studies & Reference,Ethics,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158546011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_10
2685,Religion & Spirituality,Religious Studies & Reference,Fundamentalism,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158426011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_11
2686,Religion & Spirituality,Religious Studies & Reference,Gnosticism,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A6361656011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_12
2687,Religion & Spirituality,Religious Studies & Reference,History,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158547011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_13
2688,Religion & Spirituality,Religious Studies & Reference,Leadership,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A10933078011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_14
2689,Religion & Spirituality,Religious Studies & Reference,Philosophy,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158428011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_15
2690,Religion & Spirituality,Religious Studies & Reference,Psychology,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158548011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_16
2691,Religion & Spirituality,Religious Studies & Reference,Reference,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A8917482011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_17
2692,Religion & Spirituality,Religious Studies & Reference,Religious Art,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A154653011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_18
2693,Religion & Spirituality,Religious Studies & Reference,Religious Intolerance,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A6361654011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_19
2694,Religion & Spirituality,Religious Studies & Reference,Science & Religion,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158549011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_20
2695,Religion & Spirituality,Religious Studies & Reference,Sociology,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A158550011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_21
2696,Religion & Spirituality,Religious Studies & Reference,Theology,0,0,0,https://www.amazon.com/s?bbn=158541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158541011%2Cn%3A8917483011&dc&qid=1660772733&rnid=158541011&ref=lp_158541011_nr_n_22
2697,Religion & Spirituality,Spirituality,Angels,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158553011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_0
2698,Religion & Spirituality,Spirituality,Devotionals,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158556011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_1
2699,Religion & Spirituality,Spirituality,Faith,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A8917484011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_2
2700,Religion & Spirituality,Spirituality,Gifts,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158558011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_3
2701,Religion & Spirituality,Spirituality,Inspirational,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158559011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_4
2702,Religion & Spirituality,Spirituality,Meditations,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158560011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_5
2703,Religion & Spirituality,Spirituality,Personal Growth,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158561011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_6
2704,Religion & Spirituality,Spirituality,Prayer,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158562011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_7
2705,Religion & Spirituality,Spirituality,Prayerbooks,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158563011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_8
2706,Religion & Spirituality,Spirituality,Spiritual Warfare,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158564011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_9
2707,Religion & Spirituality,Spirituality,Women,0,0,0,https://www.amazon.com/s?bbn=158551011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158551011%2Cn%3A158565011&dc&qid=1660772735&rnid=158551011&ref=lp_158551011_nr_n_10
2708,Romance,Action & Adventure,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A11650866011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_0
2709,Romance,Anthologies,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158567011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_1
2710,Romance,Black & African American,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190465011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_2
2711,Romance,Clean & Wholesome,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A11650867011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_3
2712,Romance,Collections & Anthologies,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190486011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_4
2713,Romance,Contemporary,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158568011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_5
2714,Romance,Fantasy,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158569011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_6
2715,Romance,Gothic,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487830011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_7
2716,Romance,Historical Romance,American,0,0,0,https://www.amazon.com/s?bbn=158571011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158571011%2Cn%3A17744542011&dc&qid=1660772752&rnid=158571011&ref=lp_158571011_nr_n_0
2717,Romance,Historical Romance,Ancient World,0,0,0,https://www.amazon.com/s?bbn=158571011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158571011%2Cn%3A6361465011&dc&qid=1660772752&rnid=158571011&ref=lp_158571011_nr_n_1
2718,Romance,Historical Romance,Medieval,0,0,0,https://www.amazon.com/s?bbn=158571011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158571011%2Cn%3A6361466011&dc&qid=1660772752&rnid=158571011&ref=lp_158571011_nr_n_2
2719,Romance,Historical Romance,Regency,0,0,0,https://www.amazon.com/s?bbn=158571011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158571011%2Cn%3A158573011&dc&qid=1660772752&rnid=158571011&ref=lp_158571011_nr_n_3
2720,Romance,Historical Romance,Renaissance,0,0,0,https://www.amazon.com/s?bbn=158571011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158571011%2Cn%3A17744543011&dc&qid=1660772752&rnid=158571011&ref=lp_158571011_nr_n_4
2721,Romance,Historical Romance,Scottish,0,0,0,https://www.amazon.com/s?bbn=158571011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158571011%2Cn%3A6361467011&dc&qid=1660772752&rnid=158571011&ref=lp_158571011_nr_n_5
2722,Romance,Historical Romance,Tudor,0,0,0,https://www.amazon.com/s?bbn=158571011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158571011%2Cn%3A14530455011&dc&qid=1660772752&rnid=158571011&ref=lp_158571011_nr_n_6
2723,Romance,Historical Romance,Victorian,0,0,0,https://www.amazon.com/s?bbn=158571011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158571011%2Cn%3A6361468011&dc&qid=1660772752&rnid=158571011&ref=lp_158571011_nr_n_7
2724,Romance,Holidays,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487831011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_9
2725,Romance,Inspirational,Amish,0,0,0,https://www.amazon.com/s?bbn=6487832011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487832011%2Cn%3A6487833011&dc&qid=1660772756&rnid=6487832011&ref=lp_6487832011_nr_n_0
2726,Romance,Inspirational,Christian,0,0,0,https://www.amazon.com/s?bbn=6487832011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487832011%2Cn%3A6190472011&dc&qid=1660772756&rnid=6487832011&ref=lp_6487832011_nr_n_1
2727,Romance,Later in Life,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A17744544011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_11
2728,Romance,LGBTQ+ Romance,Bisexual Romance,0,0,0,https://www.amazon.com/s?bbn=10886541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A10886541011%2Cn%3A10886542011&dc&qid=1660772761&rnid=10886541011&ref=lp_10886541011_nr_n_0
2729,Romance,LGBTQ+ Romance,Gay Romance,0,0,0,https://www.amazon.com/s?bbn=10886541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A10886541011%2Cn%3A6487829011&dc&qid=1660772761&rnid=10886541011&ref=lp_10886541011_nr_n_1
2730,Romance,LGBTQ+ Romance,Lesbian Romance,0,0,0,https://www.amazon.com/s?bbn=10886541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A10886541011%2Cn%3A6487835011&dc&qid=1660772761&rnid=10886541011&ref=lp_10886541011_nr_n_2
2731,Romance,LGBTQ+ Romance,Transgender Romance,0,0,0,https://www.amazon.com/s?bbn=10886541011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A10886541011%2Cn%3A10886543011&dc&qid=1660772761&rnid=10886541011&ref=lp_10886541011_nr_n_3
2732,Romance,Medical,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A17744545011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_13
2733,Romance,Military,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487836011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_14
2734,Romance,Multicultural & Interracial,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487837011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_15
2735,Romance,Mystery & Suspense,Mystery,0,0,0,https://www.amazon.com/s?bbn=6487839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487839011%2Cn%3A6487840011&dc&qid=1660772769&rnid=6487839011&ref=lp_6487839011_nr_n_0
2736,Romance,Mystery & Suspense,Suspense,0,0,0,https://www.amazon.com/s?bbn=6487839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487839011%2Cn%3A158574011&dc&qid=1660772769&rnid=6487839011&ref=lp_6487839011_nr_n_1
2737,Romance,New Adult & College,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487838011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_17
2738,Romance,Paranormal,Angels,0,0,0,https://www.amazon.com/s?bbn=6190484011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190484011%2Cn%3A6401737011&dc&qid=1660772773&rnid=6190484011&ref=lp_6190484011_nr_n_0
2739,Romance,Paranormal,Demons & Devils,0,0,0,https://www.amazon.com/s?bbn=6190484011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190484011%2Cn%3A6401738011&dc&qid=1660772773&rnid=6190484011&ref=lp_6190484011_nr_n_1
2740,Romance,Paranormal,Ghosts,0,0,0,https://www.amazon.com/s?bbn=6190484011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190484011%2Cn%3A6401739011&dc&qid=1660772773&rnid=6190484011&ref=lp_6190484011_nr_n_2
2741,Romance,Paranormal,Psychics,0,0,0,https://www.amazon.com/s?bbn=6190484011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190484011%2Cn%3A6401740011&dc&qid=1660772773&rnid=6190484011&ref=lp_6190484011_nr_n_3
2742,Romance,Paranormal,Vampires,0,0,0,https://www.amazon.com/s?bbn=6190484011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190484011%2Cn%3A6190488011&dc&qid=1660772773&rnid=6190484011&ref=lp_6190484011_nr_n_4
2743,Romance,Paranormal,Werewolves & Shifters,0,0,0,https://www.amazon.com/s?bbn=6190484011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190484011%2Cn%3A6401742011&dc&qid=1660772773&rnid=6190484011&ref=lp_6190484011_nr_n_5
2744,Romance,Paranormal,Witches & Wizards,0,0,0,https://www.amazon.com/s?bbn=6190484011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190484011%2Cn%3A6401743011&dc&qid=1660772773&rnid=6190484011&ref=lp_6190484011_nr_n_6
2745,Romance,Romantic Comedy,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487841011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_19
2746,Romance,Science Fiction,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6401744011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_20
2747,Romance,Sports,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487842011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_21
2748,Romance,Time Travel,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190487011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_22
2749,Romance,Westerns,0,0,0,finale,https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190489011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_23
2750,Science & Math,Agricultural Sciences,Agronomy,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158599011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_0
2751,Science & Math,Agricultural Sciences,Animal Husbandry,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158600011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_1
2752,Science & Math,Agricultural Sciences,Bacteriology,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158601011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_2
2753,Science & Math,Agricultural Sciences,Crop Science,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158602011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_3
2754,Science & Math,Agricultural Sciences,Food Science,0,0,0,https://www.amazon.com/s?bbn=158598011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158598011%2Cn%3A158603011&dc&qid=1660772786&rnid=158598011&ref=lp_158598011_nr_n_4
