;cat 1;cat 2;cat 3;cat 4;cat 5;cat final;url;url_node;node
360;Business & Money;International;Exports & Imports;0;0;finale;https://www.amazon.com/s?bbn=154937011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154937011%2Cn%3A154858011&dc&qid=1660772105&rnid=154937011&ref=lp_154937011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A154858011&fs=true&page=1;3A154858011
361;Business & Money;International;Foreign Exchange;0;0;finale;https://www.amazon.com/s?bbn=154937011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154937011%2Cn%3A154876011&dc&qid=1660772105&rnid=154937011&ref=lp_154937011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A154876011&fs=true&page=1;3A154876011
362;Business & Money;International;Global Marketing;0;0;finale;https://www.amazon.com/s?bbn=154937011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154937011%2Cn%3A154973011&dc&qid=1660772105&rnid=154937011&ref=lp_154937011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A154973011&fs=true&page=1;3A154973011
363;Business & Money;International;Globalization;0;0;finale;https://www.amazon.com/s?bbn=154937011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154937011%2Cn%3A16232444011&dc&qid=1660772105&rnid=154937011&ref=lp_154937011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A16232444011&fs=true&page=1;3A16232444011
364;Business & Money;Investing;Analysis & Trading Strategies;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A8493783011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A8493783011&fs=true&page=1;3A8493783011
365;Business & Money;Investing;Bonds;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A154941011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A154941011&fs=true&page=1;3A154941011
366;Business & Money;Investing;Commodities;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A154942011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A154942011&fs=true&page=1;3A154942011
367;Business & Money;Investing;Crowdfunding;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A8493786011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A8493786011&fs=true&page=1;3A8493786011
368;Business & Money;Investing;Derivatives;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A8493787011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A8493787011&fs=true&page=1;3A8493787011
369;Business & Money;Investing;Futures;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A154943011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A154943011&fs=true&page=1;3A154943011
370;Business & Money;Investing;Investing Basics;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A154945011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A154945011&fs=true&page=1;3A154945011
371;Business & Money;Investing;Mutual Funds;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A154946011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A154946011&fs=true&page=1;3A154946011
372;Business & Money;Investing;Options;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A154947011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A154947011&fs=true&page=1;3A154947011
373;Business & Money;Investing;Portfolio Management;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A8493788011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A8493788011&fs=true&page=1;3A8493788011
374;Business & Money;Investing;Stocks;0;0;finale;https://www.amazon.com/s?bbn=154940011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154940011%2Cn%3A154948011&dc&qid=1660772107&rnid=154940011&ref=lp_154940011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A154948011&fs=true&page=1;3A154948011
375;Business & Money;Job Hunting & Careers;Business School Guides;0;0;finale;https://www.amazon.com/s?bbn=154839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154839011%2Cn%3A158153011&dc&qid=1660772110&rnid=154839011&ref=lp_154839011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A158153011&fs=true&page=1;3A158153011
376;Business & Money;Job Hunting & Careers;Career Guides;0;0;finale;https://www.amazon.com/s?bbn=154839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154839011%2Cn%3A154841011&dc&qid=1660772110&rnid=154839011&ref=lp_154839011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A154841011&fs=true&page=1;3A154841011
377;Business & Money;Job Hunting & Careers;Internships;0;0;finale;https://www.amazon.com/s?bbn=154839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154839011%2Cn%3A8493789011&dc&qid=1660772110&rnid=154839011&ref=lp_154839011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A8493789011&fs=true&page=1;3A8493789011
378;Business & Money;Job Hunting & Careers;Interviewing;0;0;finale;https://www.amazon.com/s?bbn=154839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154839011%2Cn%3A154845011&dc&qid=1660772110&rnid=154839011&ref=lp_154839011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A154845011&fs=true&page=1;3A154845011
379;Business & Money;Job Hunting & Careers;Job Hunting;0;0;finale;https://www.amazon.com/s?bbn=154839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154839011%2Cn%3A154842011&dc&qid=1660772110&rnid=154839011&ref=lp_154839011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A154842011&fs=true&page=1;3A154842011
380;Business & Money;Job Hunting & Careers;Resumes;0;0;finale;https://www.amazon.com/s?bbn=154839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154839011%2Cn%3A154846011&dc&qid=1660772110&rnid=154839011&ref=lp_154839011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A154846011&fs=true&page=1;3A154846011
381;Business & Money;Job Hunting & Careers;Vocational Guidance;0;0;finale;https://www.amazon.com/s?bbn=154839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154839011%2Cn%3A154847011&dc&qid=1660772110&rnid=154839011&ref=lp_154839011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A154847011&fs=true&page=1;3A154847011
382;Business & Money;Job Hunting & Careers;Volunteer Work;0;0;finale;https://www.amazon.com/s?bbn=154839011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154839011%2Cn%3A154848011&dc&qid=1660772110&rnid=154839011&ref=lp_154839011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A154848011&fs=true&page=1;3A154848011
383;Business & Money;Management & Leadership;Business Ethics;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154993011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A154993011&fs=true&page=1;3A154993011
384;Business & Money;Management & Leadership;Consolidation & Merger;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154950011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A154950011&fs=true&page=1;3A154950011
385;Business & Money;Management & Leadership;Decision-Making & Problem Solving;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154951011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A154951011&fs=true&page=1;3A154951011
386;Business & Money;Management & Leadership;Distribution & Warehouse Management;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A8493791011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A8493791011&fs=true&page=1;3A8493791011
387;Business & Money;Management & Leadership;Industrial;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154952011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A154952011&fs=true&page=1;3A154952011
388;Business & Money;Management & Leadership;Information Management;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154927011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A154927011&fs=true&page=1;3A154927011
389;Business & Money;Management & Leadership;Knowledge Capital;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A10021499011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A10021499011&fs=true&page=1;3A10021499011
390;Business & Money;Management & Leadership;Leadership;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154953011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A154953011&fs=true&page=1;3A154953011
391;Business & Money;Management & Leadership;Management Science;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154955011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A154955011&fs=true&page=1;3A154955011
392;Business & Money;Management & Leadership;Motivational;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154956011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A154956011&fs=true&page=1;3A154956011
393;Business & Money;Management & Leadership;Negotiating;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154957011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A154957011&fs=true&page=1;3A154957011
394;Business & Money;Management & Leadership;Operations Research;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154958011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_12;https://www.amazon.com/s?i=digital-text&rh=n%3A154958011&fs=true&page=1;3A154958011
395;Business & Money;Management & Leadership;Outsourcing;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A8493799011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_13;https://www.amazon.com/s?i=digital-text&rh=n%3A8493799011&fs=true&page=1;3A8493799011
396;Business & Money;Management & Leadership;Planning & Forecasting;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154960011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_14;https://www.amazon.com/s?i=digital-text&rh=n%3A154960011&fs=true&page=1;3A154960011
397;Business & Money;Management & Leadership;Production & Operations;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154961011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_15;https://www.amazon.com/s?i=digital-text&rh=n%3A154961011&fs=true&page=1;3A154961011
398;Business & Money;Management & Leadership;Quality Control;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154962011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_17;https://www.amazon.com/s?i=digital-text&rh=n%3A154962011&fs=true&page=1;3A154962011
399;Business & Money;Management & Leadership;Systems & Planning;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154963011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_18;https://www.amazon.com/s?i=digital-text&rh=n%3A154963011&fs=true&page=1;3A154963011
400;Business & Money;Management & Leadership;Teams;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154964011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_19;https://www.amazon.com/s?i=digital-text&rh=n%3A154964011&fs=true&page=1;3A154964011
401;Business & Money;Management & Leadership;Total Quality Management;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154965011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_20;https://www.amazon.com/s?i=digital-text&rh=n%3A154965011&fs=true&page=1;3A154965011
402;Business & Money;Management & Leadership;Training;0;0;finale;https://www.amazon.com/s?bbn=154949011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154949011%2Cn%3A154966011&dc&qid=1660772112&rnid=154949011&ref=lp_154949011_nr_n_21;https://www.amazon.com/s?i=digital-text&rh=n%3A154966011&fs=true&page=1;3A154966011
403;Business & Money;Marketing & Sales;Consumer Behavior;0;0;finale;https://www.amazon.com/s?bbn=154967011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154967011%2Cn%3A154969011&dc&qid=1660772113&rnid=154967011&ref=lp_154967011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A154969011&fs=true&page=1;3A154969011
404;Business & Money;Marketing & Sales;Customer Relations;0;0;finale;https://www.amazon.com/s?bbn=154967011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154967011%2Cn%3A154894011&dc&qid=1660772113&rnid=154967011&ref=lp_154967011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A154894011&fs=true&page=1;3A154894011
405;Business & Money;Marketing & Sales;Public Relations;0;0;finale;https://www.amazon.com/s?bbn=154967011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154967011%2Cn%3A154979011&dc&qid=1660772113&rnid=154967011&ref=lp_154967011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A154979011&fs=true&page=1;3A154979011
406;Business & Money;Organizational Behavior;Organizational Change;0;0;finale;https://www.amazon.com/s?bbn=154837011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154837011%2Cn%3A154959011&dc&qid=1660772117&rnid=154837011&ref=lp_154837011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A154959011&fs=true&page=1;3A154959011
407;Business & Money;Organizational Behavior;Organizational Learning;0;0;finale;https://www.amazon.com/s?bbn=154837011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154837011%2Cn%3A8493717011&dc&qid=1660772117&rnid=154837011&ref=lp_154837011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A8493717011&fs=true&page=1;3A8493717011
408;Business & Money;Organizational Behavior;Workplace;0;0;finale;https://www.amazon.com/s?bbn=154837011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154837011%2Cn%3A8493718011&dc&qid=1660772117&rnid=154837011&ref=lp_154837011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A8493718011&fs=true&page=1;3A8493718011
409;Business & Money;Personal Finance;Credit Ratings & Repair;0;0;finale;https://www.amazon.com/s?bbn=154984011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154984011%2Cn%3A8493816011&dc&qid=1660772120&rnid=154984011&ref=lp_154984011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A8493816011&fs=true&page=1;3A8493816011
410;Business & Money;Personal Finance;Financial Aid;0;0;finale;https://www.amazon.com/s?bbn=154984011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154984011%2Cn%3A157367011&dc&qid=1660772120&rnid=154984011&ref=lp_154984011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A157367011&fs=true&page=1;3A157367011
411;Business & Money;Personal Finance;Retirement Planning;0;0;finale;https://www.amazon.com/s?bbn=154984011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154984011%2Cn%3A154989011&dc&qid=1660772120&rnid=154984011&ref=lp_154984011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A154989011&fs=true&page=1;3A154989011
412;Business & Money;Real Estate;Buying & Selling Homes;0;0;finale;https://www.amazon.com/s?bbn=154930011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154930011%2Cn%3A154931011&dc&qid=1660772123&rnid=154930011&ref=lp_154930011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A154931011&fs=true&page=1;3A154931011
413;Business & Money;Real Estate;Commercial;0;0;finale;https://www.amazon.com/s?bbn=154930011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154930011%2Cn%3A8493774011&dc&qid=1660772123&rnid=154930011&ref=lp_154930011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A8493774011&fs=true&page=1;3A8493774011
414;Business & Money;Real Estate;Investments;0;0;finale;https://www.amazon.com/s?bbn=154930011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154930011%2Cn%3A154933011&dc&qid=1660772123&rnid=154930011&ref=lp_154930011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A154933011&fs=true&page=1;3A154933011
415;Business & Money;Real Estate;Law;0;0;finale;https://www.amazon.com/s?bbn=154930011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154930011%2Cn%3A8493775011&dc&qid=1660772123&rnid=154930011&ref=lp_154930011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A8493775011&fs=true&page=1;3A8493775011
416;Business & Money;Real Estate;Mortgages;0;0;finale;https://www.amazon.com/s?bbn=154930011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154930011%2Cn%3A154934011&dc&qid=1660772123&rnid=154930011&ref=lp_154930011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A154934011&fs=true&page=1;3A154934011
417;Business & Money;Real Estate;Sales;0;0;finale;https://www.amazon.com/s?bbn=154930011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154930011%2Cn%3A154935011&dc&qid=1660772123&rnid=154930011&ref=lp_154930011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A154935011&fs=true&page=1;3A154935011
418;Business & Money;Skills;Bookkeeping;0;0;finale;https://www.amazon.com/s?bbn=154831011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154831011%2Cn%3A155000011&dc&qid=1660772126&rnid=154831011&ref=lp_154831011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A155000011&fs=true&page=1;3A155000011
419;Business & Money;Skills;Business Mathematics;0;0;finale;https://www.amazon.com/s?bbn=154831011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154831011%2Cn%3A8493817011&dc&qid=1660772126&rnid=154831011&ref=lp_154831011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A8493817011&fs=true&page=1;3A8493817011
420;Business & Money;Skills;Business Writing;0;0;finale;https://www.amazon.com/s?bbn=154831011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154831011%2Cn%3A154998011&dc&qid=1660772126&rnid=154831011&ref=lp_154831011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A154998011&fs=true&page=1;3A154998011
421;Business & Money;Skills;Communications;0;0;finale;https://www.amazon.com/s?bbn=154831011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154831011%2Cn%3A154832011&dc&qid=1660772126&rnid=154831011&ref=lp_154831011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A154832011&fs=true&page=1;3A154832011
422;Business & Money;Skills;Negotiating;0;0;finale;https://www.amazon.com/s?bbn=154831011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154821011%2Cn%3A154831011%2Cn%3A154957011&dc&qid=1660772126&rnid=154831011&ref=lp_154831011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A154957011&fs=true&page=1;3A154957011
