0,,,,,,,,,,,
41,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Contemporary Celtic Crochet: 24 Cabled Designs for Sweaters  Scarves  Hats and More ,552798,15,https://www.amazon.com/Contemporary-Celtic-Crochet-Designs-Sweaters-ebook/dp/B00RM5N7QK/ref=sr_1_41?qid=1682543441&s=digital-text&sr=1-41
42,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  The Knitter's Handy Book of Sweater Patterns: Basic Designs in Multiple Sizes and Gauges ,515997,2,https://www.amazon.com/Knitters-Handy-Book-Sweater-Patterns-ebook/dp/B0BQ9ZXT3F/ref=sr_1_42?qid=1682543441&s=digital-text&sr=1-42
43,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Top-Down Crochet Sweaters: Fabulous Patterns with Perfect Fit ,218215,11,https://www.amazon.com/Top-Down-Crochet-Sweaters-Fabulous-Patterns-ebook/dp/B01LYJRPRA/ref=sr_1_43?qid=1682543441&s=digital-text&sr=1-43
44,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  The Lapidary Bible: [3 in 1] The Most Complete Guide to Cutting  Polishing  and Faceting Gemstones from Beginners to Advanced ,123209,2,https://www.amazon.com/Lapidary-Bible-Polishing-Gemstones-Beginners-ebook/dp/B0BHL14V9Q/ref=sr_1_44?qid=1682543441&s=digital-text&sr=1-44
45,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Getting Started Knitting Socks (Getting Started series) ,494992,3,https://www.amazon.com/Getting-Started-Knitting-Socks-ebook/dp/B00BIQZQPE/ref=sr_1_45?qid=1682543441&s=digital-text&sr=1-45
46,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Dior by Dior: The Autobiography of Christian Dior (V&A Fashion Perspectives) ,589030,7,https://www.amazon.com/Dior-Autobiography-Christian-Fashion-Perspectives-ebook/dp/B009ZXMYXO/ref=sr_1_46?qid=1682543441&s=digital-text&sr=1-46
47,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  One-Skein Wonders® for Babies: 101 Knitting Projects for Infants & Toddlers ,561652,12,https://www.amazon.com/One-Skein-Wonders%C2%AE-Babies-Knitting-Projects-ebook/dp/B00Z8CZOC4/ref=sr_1_47?qid=1682543441&s=digital-text&sr=1-47
48,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Thirty Chic Days: Practical inspiration for a beautiful life ,123283,6,https://www.amazon.com/Thirty-Chic-Days-Practical-inspiration-ebook/dp/B01GHV1S1A/ref=sr_1_48?qid=1682543441&s=digital-text&sr=1-48
0,,,,,,,,,,,
1,Arts & Photography,Individual Artists,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154655011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_5,  The Artist's Way: 25th Anniversary Edition ,13003,13,https://www.amazon.com/Artists-Way-25th-Anniversary-ebook/dp/B006H19H3M/ref=sr_1_1?qid=1682543858&s=digital-text&sr=1-1
2,Arts & Photography,Individual Artists,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154655011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_5,  The Red Book: A Reader's Edition (Philemon) ,105634,9,https://www.amazon.com/Red-Book-Readers-Philemon-ebook/dp/B00FEIHM2M/ref=sr_1_2?qid=1682543858&s=digital-text&sr=1-2
3,Arts & Photography,Individual Artists,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154655011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_5,  Van Gogh: The Life ,131144,2,https://www.amazon.com/Van-Gogh-Life-Steven-Naifeh-ebook/dp/B004KPM1TO/ref=sr_1_3?qid=1682543858&s=digital-text&sr=1-3
4,Arts & Photography,Individual Artists,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154655011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_5,  Life with Picasso (New York Review Books Classics) ,126682,11,https://www.amazon.com/Life-Picasso-Fran%C3%A7oise-Gilot-ebook/dp/B07H71QJ8M/ref=sr_1_4?qid=1682543858&s=digital-text&sr=1-4
5,Arts & Photography,Individual Artists,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154655011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_5,  Super Mario Encyclopedia: The Official Guide to the First 30 Years ,102253,9,https://www.amazon.com/Super-Mario-Encyclopedia-Official-Guide-ebook/dp/B07D22ZDXN/ref=sr_1_5?qid=1682543858&s=digital-text&sr=1-5
